Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0004686365|02/07/2013|0000000000|DEP. REMOTO CH. SBC 6776212|006|4543|$14,038.96|$0.00|$1,008,525.11|295076|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 021 CTA. 04029349974 NO.CHEQUE 6776212, REFERENCIA:
0004686365|02/07/2013|0000020713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$450,000.00|$558,525.11|295077|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|03/07/2013|0000000000|BNET01001307030000017482|003|5663|$179,011.25|$0.00|$737,536.36|295078|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0708453|006|4543|$6,848.79|$0.00|$744,385.15|295079|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014989190 NO.CHEQUE 0708453, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000064|006|4543|$1,338.66|$0.00|$745,723.81|295080|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50015876862 NO.CHEQUE 0000064, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000367|006|4543|$8,572.86|$0.00|$754,296.67|295081|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017859107 NO.CHEQUE 0000367, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000181|006|4543|$4,740.45|$0.00|$759,037.12|295082|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 062 CTA. 00135107832 NO.CHEQUE 0000181, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0002204|006|4543|$6,301.64|$0.00|$765,338.76|295083|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015732924 NO.CHEQUE 0002204, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000419|006|4543|$9,998.04|$0.00|$775,336.80|295084|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015967875 NO.CHEQUE 0000419, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000037|006|4543|$802.23|$0.00|$776,139.03|295085|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50014682323 NO.CHEQUE 0000037, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000864|006|4543|$912.42|$0.00|$777,051.45|295086|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 11818820013 NO.CHEQUE 0000864, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0001153|006|4543|$700.00|$0.00|$777,751.45|295087|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 132 CTA. 00000101613 NO.CHEQUE 0001153, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000094|006|4543|$1,332.00|$0.00|$779,083.45|295088|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50008314532 NO.CHEQUE 0000094, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000286|006|4543|$1,000.00|$0.00|$780,083.45|295089|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40130620576 NO.CHEQUE 0000286, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 8087366|006|4543|$500.00|$0.00|$780,583.45|295090|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011854669 NO.CHEQUE 8087366, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 8950190|006|4543|$1,000.00|$0.00|$781,583.45|295091|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011562617 NO.CHEQUE 8950190, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000458|006|4543|$1,200.00|$0.00|$782,783.45|295092|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40123703334 NO.CHEQUE 0000458, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000123|006|4543|$1,200.00|$0.00|$783,983.45|295093|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00016121104 NO.CHEQUE 0000123, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000264|006|4543|$2,600.00|$0.00|$786,583.45|295094|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015741311 NO.CHEQUE 0000264, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000194|006|4543|$506.10|$0.00|$787,089.55|295095|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101513977 NO.CHEQUE 0000194, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000903|006|4543|$666.00|$0.00|$787,755.55|295096|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104743474 NO.CHEQUE 0000903, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000313|006|4543|$699.30|$0.00|$788,454.85|295097|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101216074 NO.CHEQUE 0000313, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000141|006|4543|$1,300.00|$0.00|$789,754.85|295098|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103609022 NO.CHEQUE 0000141, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0001818|006|4543|$5,502.90|$0.00|$795,257.75|295099|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105872537 NO.CHEQUE 0001818, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000457|006|4543|$1,515.00|$0.00|$796,772.75|295100|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 48409550201 NO.CHEQUE 0000457, REFERENCIA:
0004686365|03/07/2013|0000000000|DEP. REMOTO CH. SBC 0000145|006|4543|$3,050.00|$0.00|$799,822.75|295101|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 51009460201 NO.CHEQUE 0000145, REFERENCIA:
0004686365|03/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,525.00|$0.00|$801,347.75|295102|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000102072013
0004686365|03/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,798.29|$0.00|$803,146.04|295103|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000007020072013
0004686365|03/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$5,613.35|$0.00|$808,759.39|295104|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000202072013
0004686365|03/07/2013|0000000000|085900958130318435|003|5663|$244,825.32|$0.00|$1,053,584.71|295105|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|03/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$83,320.20|$0.00|$1,136,904.91|295106|MEXICO
0004686365|03/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$3,341.40|$0.00|$1,140,246.31|295107|MEXICO
0004686365|03/07/2013|0000000000|TR004 9011791|003|5663|$22,486.61|$0.00|$1,162,732.92|295108|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 020713
0004686365|03/07/2013|0000030713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$500,000.00|$662,732.92|295109|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|03/07/2013|0000000000|HSBC040780|003|5663|$118,105.29|$0.00|$780,838.21|295110|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO DE LA CTA 974 DE HSBC DEPOSITOS
0004686365|03/07/2013|0000000000|BNET01001307030000115791|003|5663|$73,693.70|$0.00|$854,531.91|295111|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|03/07/2013|0003072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$172,333.37|$682,198.54|295112|IVA:00000000.00    , A LA CUENTA 0580295526, TRASPASO RECOLECTORA METRO AL R.F.C. GME540707CD1
0004686365|03/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$11,168.60|$0.00|$693,367.14|295113|MEXICO
0004686365|04/07/2013|0000000000|DEV.CHEQUE LOCAL 0000000145|506|8068|$0.00|$3,050.00|$690,317.14|295114|FONDOS INSUFICIENTES
0004686365|04/07/2013|0000000000|DEV.CHEQUE LOCAL 0000000457|506|8068|$0.00|$1,515.00|$688,802.14|295115|FONDOS INSUFICIENTES
0004686365|04/07/2013|0000000000|TR004 9133250|003|5663|$63,725.06|$0.00|$752,527.20|295116|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 030713
0004686365|04/07/2013|0000000000|TR004 9133251|003|5663|$473,427.48|$0.00|$1,225,954.68|295117|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER CLIENTE
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0002602|006|4543|$2,625.48|$0.00|$1,228,580.16|295118|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 51960190201 NO.CHEQUE 0002602, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 9967182|006|4543|$3,308.37|$0.00|$1,231,888.53|295119|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011219106 NO.CHEQUE 9967182, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000634|006|4543|$4,435.47|$0.00|$1,236,324.00|295120|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017123593 NO.CHEQUE 0000634, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0002358|006|4543|$2,257.74|$0.00|$1,238,581.74|295121|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00107078242 NO.CHEQUE 0002358, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0001944|006|4543|$1,133.73|$0.00|$1,239,715.47|295122|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105003229 NO.CHEQUE 0001944, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000525|006|4543|$663.00|$0.00|$1,240,378.47|295123|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105614686 NO.CHEQUE 0000525, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 9542124|006|4543|$902.00|$0.00|$1,241,280.47|295124|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00010201785 NO.CHEQUE 9542124, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0392438|006|4543|$1,844.00|$0.00|$1,243,124.47|295125|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014163195 NO.CHEQUE 0392438, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000075|006|4543|$799.00|$0.00|$1,243,923.47|295126|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105743249 NO.CHEQUE 0000075, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0011808|006|4543|$2,000.00|$0.00|$1,245,923.47|295127|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103420191 NO.CHEQUE 0011808, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 9789532|006|4543|$1,300.00|$0.00|$1,247,223.47|295128|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 042 CTA. 00008002487 NO.CHEQUE 9789532, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000337|006|4543|$799.20|$0.00|$1,248,022.67|295129|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40123833513 NO.CHEQUE 0000337, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000200|006|4543|$1,398.60|$0.00|$1,249,421.27|295130|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50000641454 NO.CHEQUE 0000200, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0000530|006|4543|$400.00|$0.00|$1,249,821.27|295131|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104924282 NO.CHEQUE 0000530, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0001234|006|4543|$499.50|$0.00|$1,250,320.77|295132|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105878853 NO.CHEQUE 0001234, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0002448|006|4543|$500.00|$0.00|$1,250,820.77|295133|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105873150 NO.CHEQUE 0002448, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0001048|006|4543|$4,295.50|$0.00|$1,255,116.27|295134|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104895169 NO.CHEQUE 0001048, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0002180|006|4543|$600.00|$0.00|$1,255,716.27|295135|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104861094 NO.CHEQUE 0002180, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 0002603|006|4543|$5,502.90|$0.00|$1,261,219.17|295136|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 51960190201 NO.CHEQUE 0002603, REFERENCIA:
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 4140384|006|4543|$803.00|$0.00|$1,262,022.17|295137|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012038768 NO.CHEQUE 4140384, REFERENCIA:
0004686365|04/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$500.00|$0.00|$1,262,522.17|295138|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000103072013
0004686365|04/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,605.59|$0.00|$1,265,127.76|295139|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000203072013
0004686365|04/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$3,018.00|$0.00|$1,268,145.76|295140|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000703072013
0004686365|04/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0000062|080|0004|$1,997.04|$0.00|$1,270,142.80|295141|DEPOSITO DE LA CUENTA : 0844460866
0004686365|04/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001810|080|0004|$3,549.78|$0.00|$1,273,692.58|295142|DEPOSITO DE LA CUENTA : 0814565812
0004686365|04/07/2013|0000000000|CHQ.LOC.000152|006|0004|$1,305.36|$0.00|$1,274,997.94|295143|BCO :0036 CTA. 0050008363730 NO.CHEQUE 0000000152
0004686365|04/07/2013|0000000000|BNET01001307040000077665|003|5663|$55,270.92|$0.00|$1,330,268.86|295144|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|04/07/2013|0004072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,015,000.00|$315,268.86|295145|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO NOMINA AL R.F.C. GME540707CD1
0004686365|04/07/2013|0000000000|BNET01001307040000079048|003|5663|$1,070,000.00|$0.00|$1,385,268.86|295146|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001100072777   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|04/07/2013|0000000000|085901358620318531|003|5663|$126,494.05|$0.00|$1,511,762.91|295147|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRA
0004686365|04/07/2013|0004072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,039,396.34|$472,366.57|295148|IVA:00000000.00    , A LA CUENTA 0580295526, TRASPASO RECOLECTORA METRO AL R.F.C. GME540707CD1
0004686365|04/07/2013|0000000000|DEP. REMOTO CH. SBC 6776215|006|4543|$19,302.47|$0.00|$491,669.04|295149|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 021 CTA. 04029349974 NO.CHEQUE 6776215, REFERENCIA:
0004686365|04/07/2013|0000040713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$430,000.00|$61,669.04|295150|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|05/07/2013|0000000000|CHQ.LOC.000425|006|0004|$3,285.00|$0.00|$64,954.04|295151|BCO :0036 CTA. 0050015384628 NO.CHEQUE 0000000425
0004686365|05/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001068|080|0004|$1,405.00|$0.00|$66,359.04|295152|DEPOSITO DE LA CUENTA : 0178631745
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000418|006|4543|$1,498.38|$0.00|$67,857.42|295153|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015967875 NO.CHEQUE 0000418, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000485|006|4543|$1,542.06|$0.00|$69,399.48|295154|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106324339 NO.CHEQUE 0000485, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0001352|006|4543|$1,491.75|$0.00|$70,891.23|295155|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014184559 NO.CHEQUE 0001352, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0002250|006|4543|$5,854.15|$0.00|$76,745.38|295156|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015732924 NO.CHEQUE 0002250, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0687772|006|4543|$13,479.84|$0.00|$90,225.22|295157|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014893932 NO.CHEQUE 0687772, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0002926|006|4543|$3,330.00|$0.00|$93,555.22|295158|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50008661441 NO.CHEQUE 0002926, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000012|006|4543|$600.00|$0.00|$94,155.22|295159|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50017773717 NO.CHEQUE 0000012, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000726|006|4543|$800.00|$0.00|$94,955.22|295160|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40129585716 NO.CHEQUE 0000726, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000110|006|4543|$800.00|$0.00|$95,755.22|295161|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103941787 NO.CHEQUE 0000110, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000026|006|4543|$1,300.00|$0.00|$97,055.22|295162|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103032893 NO.CHEQUE 0000026, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000016|006|4543|$700.00|$0.00|$97,755.22|295163|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017215064 NO.CHEQUE 0000016, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000178|006|4543|$1,300.00|$0.00|$99,055.22|295164|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50012054548 NO.CHEQUE 0000178, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000261|006|4543|$1,000.00|$0.00|$100,055.22|295165|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00100284300 NO.CHEQUE 0000261, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0000045|006|4543|$1,000.00|$0.00|$101,055.22|295166|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103188307 NO.CHEQUE 0000045, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0007329|006|4543|$2,652.00|$0.00|$103,707.22|295167|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102848546 NO.CHEQUE 0007329, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0001459|006|4543|$3,000.00|$0.00|$106,707.22|295168|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102180162 NO.CHEQUE 0001459, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 0863190|006|4543|$1,460.00|$0.00|$108,167.22|295169|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00016596668 NO.CHEQUE 0863190, REFERENCIA:
0004686365|05/07/2013|0000000000|DEP. REMOTO CH. SBC 8662131|006|4543|$1,770.00|$0.00|$109,937.22|295170|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012455393 NO.CHEQUE 8662131, REFERENCIA:
0004686365|05/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,500.00|$0.00|$112,437.22|295171|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000704072013
0004686365|05/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$3,500.00|$0.00|$115,937.22|295172|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000104072013
0004686365|05/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$4,783.29|$0.00|$120,720.51|295173|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000304072013
0004686365|05/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$9,746.11|$0.00|$130,466.62|295174|TOTAL DE          6 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000204072013
0004686365|05/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$4,022.80|$0.00|$134,489.42|295175|MEXICO
0004686365|05/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$7,528.20|$0.00|$142,017.62|295176|MEXICO
